# version 2
# time, mass, jx, jy, jz, px, py, pz
2.236366236829159334e+03  3.396199999999999854e+34  1.563389053411409655e+49  4.080387554413341576e+48 -1.664694157085145896e+49 -2.876373221865471389e+40  1.064850437388329453e+40 -5.563994437429439525e+40
2.297388269825140924e+03  3.410399134912570622e+34  1.549678763189302862e+49  3.790837698523388881e+48 -1.675933856252319022e+49 -2.874318701539248615e+40  1.063351407636002769e+40 -5.560894474790962168e+40
2.366038056945620156e+03  3.426130000000000178e+34  1.531581456600948019e+49  3.534619016320156342e+48 -1.677818196132492159e+49 -2.869191647112575234e+40  1.062068356583390286e+40 -5.552438992675752383e+40
2.430873967003850794e+03  3.440820000000000123e+34  1.520429634777544968e+49  3.396409032409350660e+48 -1.678092701981884675e+49 -2.863659500542415330e+40  1.060847938612651176e+40 -5.541145326234199121e+40
2.499523754124330026e+03  3.456171251374776837e+34  1.517044230860040610e+49  3.111858386797941267e+48 -1.686536164658130592e+49 -2.857977673596557232e+40  1.058322096922766961e+40 -5.532366307639550338e+40
2.571987418307057851e+03  3.472178709153529385e+34  1.514489842806581979e+49  2.925434559826231848e+48 -1.686290570356960415e+49 -2.852487128183949838e+40  1.055439625928605998e+40 -5.523230228531961807e+40
2.644451082489786131e+03  3.487980000000000225e+34  1.515980553978056575e+49  2.838423352300965477e+48 -1.677683316683347839e+49 -2.844815005475029886e+40  1.052813235374087980e+40 -5.513381224137517866e+40
2.716914746672514411e+03  3.503539999999999811e+34  1.519771089917387278e+49  2.610471922144291300e+48 -1.681212433575731231e+49 -2.838837924762117204e+40  1.051601686930300011e+40 -5.502321548970198430e+40
2.793192287917491285e+03  3.519659999999999967e+34  1.506600074394613304e+49  2.445753847124587530e+48 -1.694865551288519139e+49 -2.832846918637637091e+40  1.050188475062600246e+40 -5.490945320986022429e+40
2.877097583286966255e+03  3.537160000000000126e+34  1.492819456517644644e+49  2.218438676810239745e+48 -1.710925316526743236e+49 -2.823839211309926068e+40  1.047310617539515958e+40 -5.477319883598333807e+40
2.953375124531943129e+03  3.552890000000000140e+34  1.471629302860949428e+49  1.867839388070935589e+48 -1.707465754258235647e+49 -2.813022752330874225e+40  1.044117486885635605e+40 -5.462469408469116348e+40
3.037280419901417645e+03  3.570000000000000157e+34  1.445669360826192124e+49  1.648673840502533229e+48 -1.699278706388240704e+49 -2.800765349075429794e+40  1.043623421989861225e+40 -5.440987014369854697e+40
3.128813469395390257e+03  3.588401156465130036e+34  1.428912958927955518e+49  1.426990562974771730e+48 -1.704621755671328739e+49 -2.790077090882733303e+40  1.039388072544714492e+40 -5.418860375525475017e+40
3.212718764764864773e+03  3.605010000000000148e+34  1.423048118693026950e+49  1.245108537636718983e+48 -1.705661672253515078e+49 -2.783667166984053319e+40  1.037341970738874719e+40 -5.404584917915495545e+40
3.304251814258837385e+03  3.622850604752945438e+34  1.432930281899776371e+49  9.941856357334237697e+47 -1.718333757153775299e+49 -2.774442846138201222e+40  1.032212594467858331e+40 -5.390096159284173906e+40
3.395784863752809997e+03  3.640460000000000026e+34  1.434851462940713574e+49  7.901359782174974496e+47 -1.730393598570349430e+49 -2.762941590035268908e+40  1.028023168184076270e+40 -5.369924188701961636e+40
3.494945667371279796e+03  3.659279999999999848e+34  1.442256929174273437e+49  8.256193739614826768e+47 -1.731210809241867266e+49 -2.748043074762548385e+40  1.023855350528890486e+40 -5.343857471860698456e+40
3.594106470989750051e+03  3.677798823663249739e+34  1.470160008557442282e+49  6.341091498145755061e+47 -1.745318445806470426e+49 -2.733973352430195830e+40  1.020619412846062958e+40 -5.318249178898370290e+40
3.693267274608220305e+03  3.695970000000000163e+34  1.473745741095809459e+49  1.441732385471267286e+47 -1.762318430602648452e+49 -2.722847011645775189e+40  1.017005506487505790e+40 -5.295075190613369066e+40
3.800055832351188201e+03  3.715178610783729652e+34  1.438773675994302547e+49 -3.498308241843648545e+47 -1.761923952870321214e+49 -2.711015117852583340e+40  1.011564670023878948e+40 -5.272266697668860023e+40
3.906844390094155642e+03  3.734069999999999961e+34  1.397738701847335970e+49 -6.923995697932738510e+47 -1.754771628659888063e+49 -2.696592210185346414e+40  1.005480196699646564e+40 -5.248256543308589161e+40
4.013632947837123538e+03  3.752640000000000130e+34  1.358353221370715098e+49 -6.998776997929279687e+47 -1.750507446484305639e+49 -2.682663486286543730e+40  9.997657262009211418e+39 -5.227456760407011743e+40
4.128049259704589531e+03  3.772179999999999893e+34  1.312964568523777283e+49 -6.414489066417888247e+47 -1.742585425782005727e+49 -2.672469172332510844e+40  9.953637709172763930e+39 -5.210261376224964598e+40
